N,SOA,trial,hit,conf,lat,conf_cal
128,0,9,1,0.24179781782503162,,0.41908564160227607
128,0,10,1,0.23468419760074272,,0.41636149282983287
128,0,11,1,0.24412165835392763,,0.41996472255494477
128,0,12,1,0.24546099314162184,,0.42046903301441746
128,0,13,1,0.2300856836035067,,0.4145727238687431
128,0,14,1,0.2302828989139341,,0.4146499022428399
128,0,15,0,0.23789241822125567,,0.41759638167109026
128,0,16,1,0.24480481228962253,,0.4202221681740735
128,0,17,0,0.23838104456394144,,0.4177835420162029
128,0,18,0,0.24144726640478512,,0.41895257883341736
128,0,19,1,0.2627937525675702,,0.4268502523603348
128,0,20,1,0.22929369595541915,,0.41426236106596337
128,0,21,0,0.2494504423604404,,0.42196128941776995
128,0,22,1,0.246565979080678,,0.42088383051813155
128,0,23,1,0.22863486632688337,,0.41400365777909515
128,0,24,1,0.24613122093465845,,0.4207207642653703
128,1,0,1,0.23357353357984187,,0.4159315064075951
128,1,1,1,0.23928059341874272,,0.41812747336815587
128,1,2,1,0.24760654007786925,,0.42127340359497856
128,1,3,1,0.257840652557428,,0.42505312420969465
128,1,4,1,0.24181959699118222,,0.41909390461765883
128,1,5,1,0.2377634508033218,,0.4175469426807809
128,1,6,1,0.24282267579159822,,0.41947397415676596
128,1,7,1,0.2417170754778897,,0.4190550039287152
128,1,8,1,0.23669613428251693,,0.4171371458417523
128,1,9,1,0.2452962776019787,,0.42040710280039634
128,1,10,1,0.2389317980579805,,0.4179942118035641
128,1,11,1,0.2361696082814283,,0.4169345586094663
128,1,12,1,0.24219784473022157,,0.41923733828629656
128,1,13,1,0.23401520326611044,,0.4161026503634032
128,1,14,1,0.24331857204659077,,0.4196615119026362
128,1,15,1,0.2426072229440879,,0.41939242052515324
128,1,16,0,0.24459012467532504,,0.42014131117609854
128,1,17,1,0.23959285709114148,,0.4182466747582564
128,1,18,1,0.2286757628665239,,0.4140197305326344
128,1,19,0,0.24821633795787287,,0.42150123935435807
128,1,20,1,0.2329858830590732,,0.4157034781671189
128,1,21,1,0.24250734955053554,,0.41935460105063127
128,1,22,0,0.2363676996855767,,0.4170108099336766
128,1,23,1,0.235357833187876,,0.41662166111249443
128,1,24,0,0.2476092288479029,,0.4212744089386157
128,2,0,1,0.24303326521105853,,0.4195536436315087
128,2,1,1,0.24607286751172375,,0.42069886400285794
128,2,2,0,0.2289114292158255,,0.4141123139793236
128,2,3,1,0.24185835891294802,,0.41910860974891534
128,2,4,1,0.23541766285141688,,0.4166447455340134
128,2,5,0,0.2481117110929145,,0.4214621724434374
128,2,6,1,0.24491456143648355,,0.4202634857285581
128,2,7,1,0.2385618997188715,,0.41785275478392353
128,2,8,1,0.23087407402387436,,0.41488100104601233
128,2,9,1,0.22743320154548413,,0.4135305671232142
128,2,10,0,0.2417988785518192,,0.41908604405269795
128,2,11,1,0.22842649247349292,,0.4139217361652089
128,2,12,1,0.24963260854737587,,0.4220290799740626
128,2,13,0,0.24341148403139234,,0.41969662302087624
128,2,14,0,0.24675413950135872,,0.42095434986683045
