N,SOA,trial,hit,conf,lat,conf_cal
128,8,11,1,0.23515164501018618,,0.4165420780133556
128,8,12,1,0.22911678280660078,,0.41419293912650385
128,8,13,1,0.23228289090237833,,0.41543021432130595
128,8,14,1,0.23693315847090995,,0.4172282513823816
128,8,15,0,0.23904959118601732,,0.4180392296918909
128,8,16,0,0.24136887434194784,,0.41892280627272477
128,8,17,1,0.2531534661919782,,0.42333346920767173
128,8,18,1,0.2443250189684383,,0.4200414050679855
128,8,19,0,0.22830313543409161,,0.4138732161354433
128,8,20,0,0.2259697424997499,,0.412952237506252
128,8,21,1,0.24068039213561335,,0.4186610689069872
128,8,22,1,0.23565834815396383,,0.41673757321638444
128,8,23,1,0.24341495238540792,,0.4196979335395926
128,8,24,1,0.2227575724413916,,0.4116743322858852
128,8,25,1,0.2413360796382152,,0.418910349375076
128,8,26,1,0.24003569032306032,,0.418415552927968
128,8,27,1,0.2483746340679895,,0.4215603268761338
128,8,28,1,0.23411533852018132,,0.4161414236863318
128,8,29,1,0.25456756805751973,,0.4238542758968938
128,10,0,1,0.23466716060994255,,0.41635490678387327
128,10,1,0,0.22384023264426195,,0.412106372517045
128,10,2,1,0.2251361124847492,,0.41262172558447907
128,10,3,1,0.22885698891731748,,0.4140909320812653
128,10,4,0,0.23220833749143308,,0.4154012035212983
128,10,5,1,0.23797561451434843,,0.41762826563476924
128,10,6,1,0.240365739156664,,0.41854129364626874
128,10,7,1,0.2593603238706041,,0.42560665962782546
128,10,8,1,0.2321291429614202,,0.4153703802581321
128,10,9,1,0.23774198292139148,,0.41753871144947935
128,10,10,1,0.2432089225143784,,0.41962006506610366
128,10,11,1,0.22968904414849667,,0.414417374848296
128,10,12,0,0.24022397896295727,,0.4184872995771706
128,10,13,1,0.2366418092095678,,0.41711625671972014
128,10,14,1,0.25273409277106945,,0.42317867957481814
128,10,15,1,0.23608021724378264,,0.41690013615230925
128,10,16,0,0.24474525914625894,,0.42019974327161586
128,10,17,1,0.24762329735831842,,0.4212796691114037
128,10,18,0,0.24439345457145445,,0.4200672016808785
128,10,19,1,0.25644036303238776,,0.42454135275713883
128,10,20,0,0.2401429262273779,,0.41845641904336145
128,10,21,1,0.24085554841416332,,0.41872770140592963
128,10,22,1,0.2634771616604092,,0.4270966414479693
128,10,23,1,0.24176364535637906,,0.4190726756378176
128,10,24,0,0.2291215235366509,,0.4141947998682867
128,10,25,1,0.23455970630974154,,0.41631336086534776
128,10,26,1,0.23290728395806737,,0.4156729514613079
128,10,27,1,0.23726332009110254,,0.4173550611150385
128,10,28,1,0.2413719056229767,,0.41892395763601004
128,10,29,1,0.22666603793776532,,0.41322769875061205
128,12,0,1,0.24277937973713312,,0.41945758924514465
128,12,1,1,0.2615628805718507,,0.4264055360546687
